"date","sitename","elev","wtr_yr","daily_precip_mm","pcumul.mm","Tair.C","Pdiff.mm","SWE.mm","runoff_input"
2021-09-10,"UFC",3179.442627,2021,0,702,11.3986111111111,0,0,0
2021-09-11,"UFC",3179.442627,2021,0,702,11.3930555555556,0,0,0
2021-09-12,"UFC",3179.442627,2021,0,702,9.87777777777778,0,0,0
2021-09-13,"UFC",3179.442627,2021,0,702,9.40208333333333,0,0,0
2021-09-14,"UFC",3179.442627,2021,0,702,7.43819444444444,0,0,0
2021-09-15,"UFC",3179.442627,2021,0,702,8.04375,0,0,0
2021-09-16,"UFC",3179.442627,2021,0,702,8.84305555555556,0,0,0
2021-09-17,"UFC",3179.442627,2021,0,702,8.65833333333333,0,0,0
2021-09-18,"UFC",3179.442627,2021,0,702,9.45694444444444,0,0,0
2021-09-19,"UFC",3179.442627,2021,0,702,8.83402777777778,0,0,0
2021-09-20,"UFC",3179.442627,2021,3,705,2.27638888888889,3,0,3
2021-09-21,"UFC",3179.442627,2021,0,705,2.07083333333333,0,0,0
2021-09-22,"UFC",3179.442627,2021,0,705,4.22083333333333,0,0,0
2021-09-23,"UFC",3179.442627,2021,0,705,6.10694444444444,0,0,0
2021-09-24,"UFC",3179.442627,2021,0,705,6.12569444444444,0,0,0
2021-09-25,"UFC",3179.442627,2021,0,705,6.62152777777778,0,0,0
2021-09-26,"UFC",3179.442627,2021,0,705,7.16388888888889,0,0,0
2021-09-27,"UFC",3179.442627,2021,0,705,7.06458333333333,0,0,0
2021-09-28,"UFC",3179.442627,2021,5,710,5.93055555555556,5,0,5
2021-09-29,"UFC",3179.442627,2021,2,712,4.19513888888889,2,0,2
2021-09-30,"UFC",3179.442627,2021,0,712,4.67361111111111,0,0,0
